fips,county_name,state_name,popestimate2020,popestimate2025,domesticmig_2021_2025,netmig_2021_2025,births_2021_2025,deaths_2021_2025
13087,Decatur County,Georgia,29436,29432,133,241,1671,1908
13089,DeKalb County,Georgia,764585,774394,-43273,-10728,48825,27681
13091,Dodge County,Georgia,19949,19663,111,202,973,1475
13093,Dooly County,Georgia,11166,11156,-43,190,490,717
13095,Dougherty County,Georgia,85173,82616,-3004,-2363,5520,5523
13097,Douglas County,Georgia,144698,154293,5527,7051,8512,6023
13099,Early County,Georgia,10793,10455,-78,-79,621,863
13101,Echols County,Georgia,3716,3685,-160,-67,218,186
13103,Effingham County,Georgia,65180,74397,7632,8006,4131,3026
13105,Elbert County,Georgia,19666,20072,818,951,1073,1647
13107,Emanuel County,Georgia,22876,23147,366,471,1473,1704
13109,Evans County,Georgia,10794,11028,226,310,689,767
13111,Fannin County,Georgia,25451,26111,2001,2009,939,2262
13113,Fayette County,Georgia,119507,125156,5002,6720,4556,5537
13115,Floyd County,Georgia,98597,101378,2652,3691,5585,6624
13117,Forsyth County,Georgia,252877,282805,19568,26317,11704,7847
13119,Franklin County,Georgia,23476,25948,2305,2497,1624,1718
13121,Fulton County,Georgia,1069457,1098791,-24038,8186,61517,40075
13123,Gilmer County,Georgia,31420,33894,2859,3136,1559,2210
13125,Glascock County,Georgia,2898,3141,269,267,193,217
13127,Glynn County,Georgia,84479,87599,2880,4119,4413,5454
13129,Gordon County,Georgia,57730,61701,3567,4143,3300,3510
13131,Grady County,Georgia,26213,26590,126,491,1479,1575
13133,Greene County,Georgia,19030,21367,2860,2969,737,1398
13135,Gwinnett County,Georgia,958317,1018099,-20082,32313,55112,27881
13137,Habersham County,Georgia,46112,50416,3751,4529,2576,2831
13139,Hall County,Georgia,203382,226568,12509,18845,13552,9449
13141,Hancock County,Georgia,8711,8682,348,356,260,663
13143,Haralson County,Georgia,30050,33066,3327,3355,1839,2202
13145,Harris County,Georgia,34907,37280,2439,2589,1451,1666
13147,Hart County,Georgia,25872,28639,3132,3337,1262,1880
13149,Heard County,Georgia,11445,12149,918,916,556,784
13151,Henry County,Georgia,241869,264922,16861,19341,14083,10343
13153,Houston County,Georgia,164325,178214,9996,11816,9986,7888
13155,Irwin County,Georgia,9646,9020,-393,-383,453,698
13157,Jackson County,Georgia,76765,99265,20027,21018,5337,3937
13159,Jasper County,Georgia,14671,17632,2930,3007,882,944
13161,Jeff Davis County,Georgia,14800,15219,472,568,845,994
13163,Jefferson County,Georgia,15677,15011,-326,-228,859,1294
13165,Jenkins County,Georgia,8660,8843,333,346,448,604
13167,Johnson County,Georgia,9180,9310,297,304,475,672
13169,Jones County,Georgia,28368,29171,1122,1157,1209,1577
13171,Lamar County,Georgia,18555,20941,2466,2506,1168,1383
13173,Lanier County,Georgia,9917,10623,402,650,575,509
13175,Laurens County,Georgia,49543,51041,1247,1849,3111,3486
13177,Lee County,Georgia,33211,34179,654,872,1554,1462
13179,Liberty County,Georgia,65330,70313,62,784,6839,2625
13181,Lincoln County,Georgia,7702,8112,573,602,391,589
13183,Long County,Georgia,16256,21557,4376,4504,1397,655
13185,Lowndes County,Georgia,118436,122867,1511,2206,7913,5759
13187,Lumpkin County,Georgia,33640,36178,2555,2836,1526,1935
13189,McDuffie County,Georgia,21609,21640,226,248,1224,1457
13191,McIntosh County,Georgia,10981,11989,1416,1423,532,965
13193,Macon County,Georgia,12018,11756,-151,-22,602,839
13195,Madison County,Georgia,30266,32919,2309,2517,2014,1903
13197,Marion County,Georgia,7529,7676,273,372,381,600
13199,Meriwether County,Georgia,20610,21516,1368,1399,1056,1557
13201,Miller County,Georgia,5995,5812,66,71,273,517
13205,Mitchell County,Georgia,21676,20467,-927,-860,1150,1494
13207,Monroe County,Georgia,28065,32023,4309,4422,1303,1797
13209,Montgomery County,Georgia,8565,8635,104,146,499,580
13211,Morgan County,Georgia,20202,22095,1966,2056,1077,1249
13213,Murray County,Georgia,39996,41607,1663,1899,2192,2523
13215,Muscogee County,Georgia,207016,202171,-8842,-6667,13200,11447
13217,Newton County,Georgia,112902,125583,10184,11694,6746,5771
13219,Oconee County,Georgia,42004,44893,2843,3118,1647,1812
13221,Oglethorpe County,Georgia,14869,16415,1609,1698,741,892
13223,Paulding County,Georgia,169516,190996,16324,18543,9261,6387
13225,Peach County,Georgia,28059,29877,1679,1867,1850,1926
13227,Pickens County,Georgia,33351,37167,4321,4427,1565,2247
13229,Pierce County,Georgia,19749,20764,1287,1279,1156,1420
13231,Pike County,Georgia,18948,20932,2140,2177,1023,1204
13233,Polk County,Georgia,42929,45514,2073,2492,3031,2953
13235,Pulaski County,Georgia,9872,10172,544,591,479,795
13237,Putnam County,Georgia,22163,23722,1768,2175,1043,1645
13239,Quitman County,Georgia,2225,2254,127,127,93,192
13241,Rabun County,Georgia,16926,17764,1150,1431,700,1300
13243,Randolph County,Georgia,6366,6156,-33,-16,289,491
13245,Richmond County,Georgia,206581,206559,-3137,-1626,13840,12297
13247,Rockdale County,Georgia,93582,98416,3283,4391,4878,4484
13249,Schley County,Georgia,4537,4593,58,59,251,249
13251,Screven County,Georgia,14072,14408,538,570,840,1084
13253,Seminole County,Georgia,9129,9162,281,302,489,759
13255,Spalding County,Georgia,67456,70775,3255,3870,4077,4762
13257,Stephens County,Georgia,26827,27854,1530,1645,1541,2177
13259,Stewart County,Georgia,5295,4631,-713,-465,188,389
13261,Sumter County,Georgia,29518,28801,-679,-473,1760,1960
13263,Talbot County,Georgia,5729,5709,250,250,227,502
13265,Taliaferro County,Georgia,1558,1662,193,193,69,159
13267,Tattnall County,Georgia,24328,24376,47,128,1392,1463
13269,Taylor County,Georgia,7820,7818,103,141,409,556
13271,Telfair County,Georgia,12449,11195,-1163,-1109,652,871
13273,Terrell County,Georgia,9139,8656,-300,-295,494,675
13275,Thomas County,Georgia,45784,46368,728,903,2837,3175
13277,Tift County,Georgia,41382,42254,123,526,2835,2501
13279,Toombs County,Georgia,27080,27545,-17,465,1895,1888
13281,Towns County,Georgia,12552,13285,1443,1492,436,1171
13283,Treutlen County,Georgia,6398,6466,215,214,330,474
13285,Troup County,Georgia,69385,72844,1650,3161,4617,4349
13287,Turner County,Georgia,8989,8983,54,105,563,681
13289,Twiggs County,Georgia,8009,7597,105,103,241,762
13291,Union County,Georgia,24808,27859,4171,4292,822,2092
13293,Upson County,Georgia,27746,28500,1363,1379,1634,2312
13295,Walker County,Georgia,67756,70250,3681,3808,3403,4731
13297,Walton County,Georgia,97115,112696,13966,14784,6310,5608
13299,Ware County,Georgia,36237,36906,705,1141,2347,2805
13301,Warren County,Georgia,5208,5269,209,219,253,410
13303,Washington County,Georgia,19949,19453,-26,59,884,1441
13305,Wayne County,Georgia,30145,32481,2501,2795,1774,2302
13307,Webster County,Georgia,2352,2369,-54,24,118,126
13309,Wheeler County,Georgia,7447,7570,149,148,330,381
13311,White County,Georgia,28108,29802,2191,2324,1367,2027
13313,Whitfield County,Georgia,102790,106212,258,2373,6321,5270
13315,Wilcox County,Georgia,8787,8797,310,303,374,670
13317,Wilkes County,Georgia,9554,9540,287,356,468,848
13319,Wilkinson County,Georgia,8832,8650,3,11,549,745
13321,Worth County,Georgia,20719,20059,-156,-145,946,1462
15001,Hawaii County,Hawaii,200744,210043,6077,9355,10124,10085
15003,Honolulu County,Hawaii,1012334,988703,-51549,-33970,53846,43537
15005,Kalawao County,Hawaii,80,82,1,1,1,0
15007,Kauai County,Hawaii,73210,73400,-1212,-295,3740,3271
15009,Maui County,Hawaii,164762,160592,-7854,-5272,8153,7126
16001,Ada County,Idaho,498263,546141,35565,42508,25815,19906
16003,Adams County,Idaho,4423,5013,658,674,197,277
16005,Bannock County,Idaho,87294,91591,2556,3323,5379,4398
16007,Bear Lake County,Idaho,6365,6727,351,389,342,364
16009,Benewah County,Idaho,9580,10508,1124,1142,498,712
16011,Bingham County,Idaho,48097,51153,1970,2067,3305,2336
16013,Blaine County,Idaho,24341,25517,-300,990,976,766
16015,Boise County,Idaho,7662,8545,888,1009,270,379
16017,Bonner County,Idaho,47411,54420,7268,7561,2295,2811
16019,Bonneville County,Idaho,124730,135771,6851,7484,8957,5308
16021,Boundary County,Idaho,12141,13997,1709,1877,788,811
16023,Butte County,Idaho,2581,2783,251,252,143,189
16025,Camas County,Idaho,1081,1316,154,196,71,28
16027,Canyon County,Idaho,233001,275123,31228,35607,16946,10274
16029,Caribou County,Idaho,7013,7252,154,209,462,434
16031,Cassia County,Idaho,24753,26397,4,924,1937,1206
16033,Clark County,Idaho,791,783,-37,-28,59,40
16035,Clearwater County,Idaho,8758,9118,728,740,346,717
16037,Custer County,Idaho,4269,4636,470,485,152,261
16039,Elmore County,Idaho,28670,29465,-633,-103,2139,1233
16041,Franklin County,Idaho,14284,15889,1091,1149,1070,616
16043,Fremont County,Idaho,13420,14208,451,550,920,695
16045,Gem County,Idaho,19275,21773,2050,2807,993,1305
16047,Gooding County,Idaho,15647,16446,118,624,1023,844
16049,Idaho County,Idaho,16592,17874,1583,1637,814,1164
16051,Jefferson County,Idaho,31080,35297,2950,3185,2138,1109
16053,Jerome County,Idaho,24269,26362,459,1389,1832,1134
16055,Kootenai County,Idaho,172797,191864,18599,18461,9924,8986
16057,Latah County,Idaho,39633,41842,403,1365,2224,1361
16059,Lemhi County,Idaho,7955,8474,817,826,328,620
16061,Lewis County,Idaho,3534,3704,325,329,158,309
16063,Lincoln County,Idaho,5137,5603,231,380,349,254
16065,Madison County,Idaho,52950,55172,-3503,-2075,5371,1098
16067,Minidoka County,Idaho,21669,22911,606,873,1480,1104
16069,Nez Perce County,Idaho,42148,42905,1604,1707,2165,3109
16071,Oneida County,Idaho,4564,5085,423,423,357,266
16073,Owyhee County,Idaho,11993,12661,448,591,750,662
16075,Payette County,Idaho,25577,27824,2099,2149,1599,1500
16077,Power County,Idaho,7880,8246,10,224,498,357
16079,Shoshone County,Idaho,13198,14130,1254,1282,744,1089
16081,Teton County,Idaho,11740,13254,799,1129,688,287
16083,Twin Falls County,Idaho,90365,97539,5118,6382,5705,4879
16085,Valley County,Idaho,11841,12831,1006,1019,434,449
16087,Washington County,Idaho,10556,11583,1072,1348,499,812
17001,Adams County,Illinois,65637,64267,-801,-732,3534,4175
17003,Alexander County,Illinois,5172,4570,-352,-352,203,455
17005,Bond County,Illinois,16859,16959,342,374,701,975
17007,Boone County,Illinois,53344,53568,-218,55,2603,2414
17009,Brown County,Illinois,6232,6401,223,224,259,296
17011,Bureau County,Illinois,33215,32510,-181,-37,1555,2220
17013,Calhoun County,Illinois,4399,4300,-21,-21,231,310
17015,Carroll County,Illinois,15686,15419,182,194,639,1085
17017,Cass County,Illinois,12978,12463,-1069,-525,755,746
17019,Champaign County,Illinois,206222,209972,-11123,1235,9984,7652
17021,Christian County,Illinois,33960,33443,111,110,1589,2220
17023,Clark County,Illinois,15456,15114,-28,34,742,1115
17025,Clay County,Illinois,13271,12793,-294,-296,742,927
17027,Clinton County,Illinois,36915,37128,-17,178,1956,1922
17029,Coles County,Illinois,47087,46607,-500,-64,2275,2711
17031,Cook County,Illinois,5263651,5194625,-306394,-107402,261216,222525
17033,Crawford County,Illinois,18631,18648,252,261,986,1222
17035,Cumberland County,Illinois,10432,10208,-111,-105,557,665
17037,DeKalb County,Illinois,100366,101835,-836,565,4944,4203
17039,De Witt County,Illinois,15450,15118,64,61,717,1103
17041,Douglas County,Illinois,19774,19880,-259,-64,1368,1197
17043,DuPage County,Illinois,931473,934298,-40767,-11122,48082,34856
17045,Edgar County,Illinois,16806,16323,69,104,807,1383
17047,Edwards County,Illinois,6207,5898,-187,-178,256,382
17049,Effingham County,Illinois,34695,34519,-421,-216,2060,2018
17051,Fayette County,Illinois,21483,20790,-405,-379,1077,1359
17053,Ford County,Illinois,13519,13216,-79,110,703,1125
17055,Franklin County,Illinois,37694,36916,221,268,1972,3007
17057,Fulton County,Illinois,33562,32901,438,460,1431,2546
17059,Gallatin County,Illinois,4933,4616,-76,-76,189,429
17061,Greene County,Illinois,11924,11313,-232,-228,577,962
17063,Grundy County,Illinois,52538,54052,1238,1497,2587,2551
17065,Hamilton County,Illinois,7996,7859,27,20,394,549
17067,Hancock County,Illinois,17570,16803,-418,-378,816,1204
17069,Hardin County,Illinois,3654,3588,108,102,162,325
17071,Henderson County,Illinois,6340,5984,-186,-184,305,485
17073,Henry County,Illinois,49174,48095,-454,-426,2363,3009
17075,Iroquois County,Illinois,26967,26150,-168,-99,1265,1993
17077,Jackson County,Illinois,53289,52501,-1850,-613,2700,2911
17079,Jasper County,Illinois,9253,9032,-42,-13,472,677
17081,Jefferson County,Illinois,36998,36147,-416,-353,2027,2531
17083,Jersey County,Illinois,21493,21160,199,259,872,1466
17085,Jo Daviess County,Illinois,22090,21594,29,58,858,1400
17087,Johnson County,Illinois,13317,13363,278,305,529,772
17089,Kane County,Illinois,516364,525757,-9268,682,27756,19329
17091,Kankakee County,Illinois,107402,105525,-2099,-1093,5496,6359
17093,Kendall County,Illinois,132364,145470,7695,9350,7481,3690
17095,Knox County,Illinois,49812,47767,-1508,-789,2328,3617
17097,Lake County,Illinois,713377,719339,-18859,-1516,33028,26135
17099,LaSalle County,Illinois,109411,107773,-639,-51,5415,6995
17101,Lawrence County,Illinois,15277,13790,-1297,-1266,583,950
17103,Lee County,Illinois,34063,32914,-694,-575,1456,2087
17105,Livingston County,Illinois,35808,35057,-307,-179,1817,2397
17107,Logan County,Illinois,27892,27182,-146,-82,1246,1830
17109,McDonough County,Illinois,27128,25916,-997,-813,1233,1679
17111,McHenry County,Illinois,309977,317751,3769,5424,15099,12856
17113,McLean County,Illinois,171210,171419,-4724,-1187,8226,6917
17115,Macon County,Illinois,103761,99300,-3803,-2967,5535,7039
17117,Macoupin County,Illinois,44929,43748,-99,-3,1975,3168
17119,Madison County,Illinois,265746,263110,-461,577,12929,16190
17121,Marion County,Illinois,37656,36382,-583,-540,2113,2850
17123,Marshall County,Illinois,11713,11473,92,103,588,930
17125,Mason County,Illinois,13050,12411,-108,-92,549,1088
17127,Massac County,Illinois,14141,13502,-20,-43,566,1154
17129,Menard County,Illinois,12273,11863,-270,-258,611,759
17131,Mercer County,Illinois,15637,15229,-44,-38,720,1088
17133,Monroe County,Illinois,34961,34840,368,362,1371,1852
17135,Montgomery County,Illinois,28244,28076,487,498,1259,1911
17137,Morgan County,Illinois,33490,32515,-392,-341,1539,2185
17139,Moultrie County,Illinois,14485,14371,-55,-35,893,979
17141,Ogle County,Illinois,51765,51399,-180,6,2588,2950
17143,Peoria County,Illinois,181505,178553,-6793,-3161,10189,10041
17145,Perry County,Illinois,20884,20160,-341,-301,891,1322
17147,Piatt County,Illinois,16688,16791,272,316,818,1035
17149,Pike County,Illinois,14635,14231,-135,-87,784,1111
17151,Pope County,Illinois,3755,3672,110,108,115,305
17153,Pulaski County,Illinois,5176,4820,-163,-168,297,479
17155,Putnam County,Illinois,5624,5619,48,48,272,323
17157,Randolph County,Illinois,30091,29921,27,397,1419,1992
17159,Richland County,Illinois,15808,15219,-198,-138,741,1198
17161,Rock Island County,Illinois,144357,141869,-4753,-1796,8197,8873
17163,St. Clair County,Illinois,257057,250708,-6029,-4567,12452,14243
17165,Saline County,Illinois,23741,22772,-220,-196,1172,1939
17167,Sangamon County,Illinois,196202,194170,-3236,-1405,10093,10909
17169,Schuyler County,Illinois,6865,6657,-33,-12,293,485
17171,Scott County,Illinois,5070,4866,-114,-109,230,322
17173,Shelby County,Illinois,20921,20576,102,113,1018,1471
17175,Stark County,Illinois,5382,5319,1,28,318,404
17177,Stephenson County,Illinois,44570,43220,-742,-386,2247,3210
17179,Tazewell County,Illinois,131300,130049,369,539,6400,8150
17181,Union County,Illinois,17299,16656,-230,-111,789,1310
17183,Vermilion County,Illinois,74008,71259,-1484,-1364,4008,5393
17185,Wabash County,Illinois,11319,10907,-203,-129,488,775
17187,Warren County,Illinois,16837,16222,-743,-543,933,1025
17189,Washington County,Illinois,13729,13564,-8,-6,649,806
17191,Wayne County,Illinois,16143,15882,-162,114,858,1223
17193,White County,Illinois,13807,13250,-28,4,649,1200
17195,Whiteside County,Illinois,55555,54121,-435,-262,2690,3879
17197,Will County,Illinois,696901,712253,-3587,7007,34671,26812
17199,Williamson County,Illinois,67127,67225,854,1067,3198,4198
17201,Winnebago County,Illinois,284939,283674,-4725,-535,15856,16609
17203,Woodford County,Illinois,38405,38111,-304,-175,1989,2097
18001,Adams County,Indiana,35852,36650,-859,-761,3288,1732
18003,Allen County,Indiana,386107,402329,3162,9438,25878,19082
18005,Bartholomew County,Indiana,82213,85729,-701,2727,4990,4247
18007,Benton County,Indiana,8708,8883,76,160,529,515
18009,Blackford County,Indiana,12108,11730,-43,-7,594,965
18011,Boone County,Indiana,71113,80689,8109,8613,4185,3194
18013,Brown County,Indiana,15481,15777,764,780,486,964
18015,Carroll County,Indiana,20339,20655,272,332,1054,1062
18017,Cass County,Indiana,37794,37836,-915,-75,2485,2357
18019,Clark County,Indiana,121374,130451,8328,9372,7043,7402
18021,Clay County,Indiana,26426,26410,348,353,1438,1802
18023,Clinton County,Indiana,33185,33322,-687,5,2132,1988
18025,Crawford County,Indiana,10527,10509,242,238,498,752
18027,Daviess County,Indiana,33360,34209,-827,-174,2844,1828
18029,Dearborn County,Indiana,50754,51609,980,1018,2568,2733
18031,Decatur County,Indiana,26467,26576,18,155,1598,1636
18033,DeKalb County,Indiana,43292,44535,793,916,2669,2367
18035,Delaware County,Indiana,111764,113106,2441,3314,5346,7320
18037,Dubois County,Indiana,43640,44016,-467,293,2617,2533
18039,Elkhart County,Indiana,206985,208774,-6753,-2722,14439,9976
18041,Fayette County,Indiana,23365,23533,656,734,1286,1849
