geofips,geoname,year,population
37155,"Robeson, NC",2024,118624.0
37157,"Rockingham, NC",2019,90930.0
37157,"Rockingham, NC",2020,91214.0
37157,"Rockingham, NC",2021,91241.0
37157,"Rockingham, NC",2022,92044.0
37157,"Rockingham, NC",2023,92638.0
37157,"Rockingham, NC",2024,93517.0
37159,"Rowan, NC",2019,145983.0
37159,"Rowan, NC",2020,146909.0
37159,"Rowan, NC",2021,147687.0
37159,"Rowan, NC",2022,149514.0
37159,"Rowan, NC",2023,151883.0
37159,"Rowan, NC",2024,153384.0
37161,"Rutherford, NC",2019,64603.0
37161,"Rutherford, NC",2020,64357.0
37161,"Rutherford, NC",2021,64508.0
37161,"Rutherford, NC",2022,64829.0
37161,"Rutherford, NC",2023,65369.0
37161,"Rutherford, NC",2024,65587.0
37163,"Sampson, NC",2019,59339.0
37163,"Sampson, NC",2020,59070.0
37163,"Sampson, NC",2021,59038.0
37163,"Sampson, NC",2022,59096.0
37163,"Sampson, NC",2023,59742.0
37163,"Sampson, NC",2024,60404.0
37165,"Scotland, NC",2019,34324.0
37165,"Scotland, NC",2020,33420.0
37165,"Scotland, NC",2021,33423.0
37165,"Scotland, NC",2022,33548.0
37165,"Scotland, NC",2023,33660.0
37165,"Scotland, NC",2024,33898.0
37167,"Stanly, NC",2019,62090.0
37167,"Stanly, NC",2020,62679.0
37167,"Stanly, NC",2021,63147.0
37167,"Stanly, NC",2022,64285.0
37167,"Stanly, NC",2023,65818.0
37167,"Stanly, NC",2024,67326.0
37169,"Stokes, NC",2019,44520.0
37169,"Stokes, NC",2020,44579.0
37169,"Stokes, NC",2021,44636.0
37169,"Stokes, NC",2022,45137.0
37169,"Stokes, NC",2023,45486.0
37169,"Stokes, NC",2024,45857.0
37171,"Surry, NC",2019,71416.0
37171,"Surry, NC",2020,71371.0
37171,"Surry, NC",2021,71262.0
37171,"Surry, NC",2022,71489.0
37171,"Surry, NC",2023,71457.0
37171,"Surry, NC",2024,71547.0
37173,"Swain, NC",2019,14224.0
37173,"Swain, NC",2020,14103.0
37173,"Swain, NC",2021,14126.0
37173,"Swain, NC",2022,13968.0
37173,"Swain, NC",2023,13923.0
37173,"Swain, NC",2024,13945.0
37175,"Transylvania, NC",2019,32920.0
37175,"Transylvania, NC",2020,33258.0
37175,"Transylvania, NC",2021,33494.0
37175,"Transylvania, NC",2022,33668.0
37175,"Transylvania, NC",2023,33934.0
37175,"Transylvania, NC",2024,34103.0
37177,"Tyrrell, NC",2019,3319.0
37177,"Tyrrell, NC",2020,3234.0
37177,"Tyrrell, NC",2021,3373.0
37177,"Tyrrell, NC",2022,3469.0
37177,"Tyrrell, NC",2023,3520.0
37177,"Tyrrell, NC",2024,3517.0
37179,"Union, NC",2019,235184.0
37179,"Union, NC",2020,239688.0
37179,"Union, NC",2021,244491.0
37179,"Union, NC",2022,249714.0
37179,"Union, NC",2023,257510.0
37179,"Union, NC",2024,263386.0
37181,"Vance, NC",2019,42711.0
37181,"Vance, NC",2020,42559.0
37181,"Vance, NC",2021,42126.0
37181,"Vance, NC",2022,42258.0
37181,"Vance, NC",2023,42329.0
37181,"Vance, NC",2024,42337.0
37183,"Wake, NC",2019,1114114.0
