geofips,geoname,metro_micro,year,per_capita_personal_income_usd,n_units,note
34780,"Muskogee, OK",Micropolitan,2020,41116.0,1,
34780,"Muskogee, OK",Micropolitan,2021,44450.0,1,
34780,"Muskogee, OK",Micropolitan,2022,45216.0,1,
34780,"Muskogee, OK",Micropolitan,2023,47458.0,1,
34780,"Muskogee, OK",Micropolitan,2024,49780.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2019,41021.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2020,44286.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2021,47978.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2022,48453.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2023,51799.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2024,53905.0,1,
34860,"Nacogdoches, TX",Micropolitan,2019,39315.0,1,
34860,"Nacogdoches, TX",Micropolitan,2020,41884.0,1,
34860,"Nacogdoches, TX",Micropolitan,2021,45884.0,1,
34860,"Nacogdoches, TX",Micropolitan,2022,48753.0,1,
34860,"Nacogdoches, TX",Micropolitan,2023,50680.0,1,
34860,"Nacogdoches, TX",Micropolitan,2024,51699.0,1,
34880,"Nantucket, MA",Micropolitan,2019,91342.0,1,
34880,"Nantucket, MA",Micropolitan,2020,93629.0,1,
34880,"Nantucket, MA",Micropolitan,2021,103382.0,1,
34880,"Nantucket, MA",Micropolitan,2022,110732.0,1,
34880,"Nantucket, MA",Micropolitan,2023,122575.0,1,
34880,"Nantucket, MA",Micropolitan,2024,129250.0,1,
34900,"Napa, CA",Metropolitan,2019,73298.0,1,
34900,"Napa, CA",Metropolitan,2020,83021.0,1,
34900,"Napa, CA",Metropolitan,2021,87446.0,1,
34900,"Napa, CA",Metropolitan,2022,89224.0,1,
34900,"Napa, CA",Metropolitan,2023,96148.0,1,
34900,"Napa, CA",Metropolitan,2024,103017.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2019,106718.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2020,109978.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2021,123025.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2022,130209.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2023,143709.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2024,150140.0,1,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2019,60345.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2020,63667.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2021,71386.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2022,75047.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2023,80980.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2024,84977.0,14,
35020,"Natchez, MS-LA",Micropolitan,2019,35038.0,3,
35020,"Natchez, MS-LA",Micropolitan,2020,39319.0,3,
35020,"Natchez, MS-LA",Micropolitan,2021,44483.0,3,
35020,"Natchez, MS-LA",Micropolitan,2022,42820.0,3,
35020,"Natchez, MS-LA",Micropolitan,2023,44833.0,3,
35020,"Natchez, MS-LA",Micropolitan,2024,46787.0,3,
35060,"Natchitoches, LA",Micropolitan,2019,40977.0,1,
35060,"Natchitoches, LA",Micropolitan,2020,44868.0,1,
35060,"Natchitoches, LA",Micropolitan,2021,49849.0,1,
35060,"Natchitoches, LA",Micropolitan,2022,49520.0,1,
35060,"Natchitoches, LA",Micropolitan,2023,52074.0,1,
35060,"Natchitoches, LA",Micropolitan,2024,54837.0,1,
35100,"New Bern, NC",Micropolitan,2019,45804.0,3,
35100,"New Bern, NC",Micropolitan,2020,48926.0,3,
35100,"New Bern, NC",Micropolitan,2021,53295.0,3,
35100,"New Bern, NC",Micropolitan,2022,53773.0,3,
35100,"New Bern, NC",Micropolitan,2023,57142.0,3,
35100,"New Bern, NC",Micropolitan,2024,61104.0,3,
35140,"Newberry, SC",Micropolitan,2019,40174.0,1,
35140,"Newberry, SC",Micropolitan,2020,42723.0,1,
35140,"Newberry, SC",Micropolitan,2021,47345.0,1,
35140,"Newberry, SC",Micropolitan,2022,48062.0,1,
35140,"Newberry, SC",Micropolitan,2023,50521.0,1,
35140,"Newberry, SC",Micropolitan,2024,53782.0,1,
35220,"New Castle, IN",Micropolitan,2019,38791.0,1,
35220,"New Castle, IN",Micropolitan,2020,42534.0,1,
35220,"New Castle, IN",Micropolitan,2021,46218.0,1,
35220,"New Castle, IN",Micropolitan,2022,46947.0,1,
35220,"New Castle, IN",Micropolitan,2023,48566.0,1,
35220,"New Castle, IN",Micropolitan,2024,50630.0,1,
35300,"New Haven, CT",Metropolitan,2019,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2020,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2021,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2022,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2023,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2024,73967.0,1,
35340,"New Iberia, LA",Micropolitan,2019,40273.0,1,
35340,"New Iberia, LA",Micropolitan,2020,42950.0,1,
35340,"New Iberia, LA",Micropolitan,2021,47093.0,1,
35340,"New Iberia, LA",Micropolitan,2022,46766.0,1,
35340,"New Iberia, LA",Micropolitan,2023,50440.0,1,
35340,"New Iberia, LA",Micropolitan,2024,52567.0,1,
35380,"New Orleans-Metairie, LA",Metropolitan,2019,50509.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2020,54101.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2021,60053.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2022,59164.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2023,63084.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2024,66523.0,7,
35420,"New Philadelphia-Dover, OH",Micropolitan,2019,43241.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2020,45931.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2021,50985.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2022,54140.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2023,58847.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2024,61815.0,1,
35440,"Newport, OR",Micropolitan,2019,45153.0,1,
35440,"Newport, OR",Micropolitan,2020,49129.0,1,
35440,"Newport, OR",Micropolitan,2021,54659.0,1,
35440,"Newport, OR",Micropolitan,2022,55198.0,1,
35440,"Newport, OR",Micropolitan,2023,58675.0,1,
35440,"Newport, OR",Micropolitan,2024,61973.0,1,
35460,"Newport, TN",Micropolitan,2019,34199.0,1,
35460,"Newport, TN",Micropolitan,2020,37132.0,1,
35460,"Newport, TN",Micropolitan,2021,41072.0,1,
35460,"Newport, TN",Micropolitan,2022,40715.0,1,
35460,"Newport, TN",Micropolitan,2023,43063.0,1,
35460,"Newport, TN",Micropolitan,2024,46015.0,1,
35580,"New Ulm, MN",Micropolitan,2019,52091.0,1,
35580,"New Ulm, MN",Micropolitan,2020,56940.0,1,
35580,"New Ulm, MN",Micropolitan,2021,62832.0,1,
35580,"New Ulm, MN",Micropolitan,2022,62583.0,1,
35580,"New Ulm, MN",Micropolitan,2023,64248.0,1,
35580,"New Ulm, MN",Micropolitan,2024,66759.0,1,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2019,73905.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2020,77258.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2021,84476.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2022,85952.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2023,90749.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2024,94460.0,22,
35660,"Niles, MI",Metropolitan,2019,49237.0,1,
35660,"Niles, MI",Metropolitan,2020,53919.0,1,
35660,"Niles, MI",Metropolitan,2021,60589.0,1,
35660,"Niles, MI",Metropolitan,2022,60293.0,1,
35660,"Niles, MI",Metropolitan,2023,61513.0,1,
35660,"Niles, MI",Metropolitan,2024,64094.0,1,
35700,"Nogales, AZ",Micropolitan,2019,38110.0,1,
35700,"Nogales, AZ",Micropolitan,2020,43187.0,1,
35700,"Nogales, AZ",Micropolitan,2021,48024.0,1,
35700,"Nogales, AZ",Micropolitan,2022,46579.0,1,
35700,"Nogales, AZ",Micropolitan,2023,49886.0,1,
35700,"Nogales, AZ",Micropolitan,2024,50841.0,1,
35740,"Norfolk, NE",Micropolitan,2019,50948.0,3,
35740,"Norfolk, NE",Micropolitan,2020,54263.0,3,
35740,"Norfolk, NE",Micropolitan,2021,63525.0,3,
35740,"Norfolk, NE",Micropolitan,2022,68440.0,3,
35740,"Norfolk, NE",Micropolitan,2023,74540.0,3,
35740,"Norfolk, NE",Micropolitan,2024,74196.0,3,
35820,"North Platte, NE",Micropolitan,2019,49372.0,2,
35820,"North Platte, NE",Micropolitan,2020,53073.0,2,
35820,"North Platte, NE",Micropolitan,2021,62140.0,2,
35820,"North Platte, NE",Micropolitan,2022,66433.0,2,
35820,"North Platte, NE",Micropolitan,2023,72403.0,2,
35820,"North Platte, NE",Micropolitan,2024,71672.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2019,61867.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2020,64433.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2021,69879.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2022,71897.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2023,78038.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2024,81552.0,2,
35900,"North Wilkesboro, NC",Micropolitan,2019,38686.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2020,41241.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2021,46135.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2022,49209.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2023,49607.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2024,52892.0,1,
35940,"Norwalk, OH",Micropolitan,2019,40611.0,1,
35940,"Norwalk, OH",Micropolitan,2020,44994.0,1,
35940,"Norwalk, OH",Micropolitan,2021,48375.0,1,
35940,"Norwalk, OH",Micropolitan,2022,48279.0,1,
35940,"Norwalk, OH",Micropolitan,2023,50478.0,1,
35940,"Norwalk, OH",Micropolitan,2024,52114.0,1,
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2019,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2020,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2021,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2022,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2023,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2024,64845.0,1,
36020,"Oak Harbor, WA",Micropolitan,2019,55839.0,1,
36020,"Oak Harbor, WA",Micropolitan,2020,59402.0,1,
36020,"Oak Harbor, WA",Micropolitan,2021,63601.0,1,
36020,"Oak Harbor, WA",Micropolitan,2022,65520.0,1,
36020,"Oak Harbor, WA",Micropolitan,2023,70195.0,1,
36020,"Oak Harbor, WA",Micropolitan,2024,74079.0,1,
36100,"Ocala, FL",Metropolitan,2019,38425.0,1,
36100,"Ocala, FL",Metropolitan,2020,40953.0,1,
36100,"Ocala, FL",Metropolitan,2021,44934.0,1,
36100,"Ocala, FL",Metropolitan,2022,44949.0,1,
36100,"Ocala, FL",Metropolitan,2023,47824.0,1,
36100,"Ocala, FL",Metropolitan,2024,49299.0,1,
36180,"Ocean Pines, MD",Micropolitan,2019,56366.0,1,
36180,"Ocean Pines, MD",Micropolitan,2020,59485.0,1,
36180,"Ocean Pines, MD",Micropolitan,2021,64521.0,1,
36180,"Ocean Pines, MD",Micropolitan,2022,66279.0,1,
36180,"Ocean Pines, MD",Micropolitan,2023,69230.0,1,
36180,"Ocean Pines, MD",Micropolitan,2024,73572.0,1,
36220,"Odessa, TX",Metropolitan,2019,52751.0,1,
36220,"Odessa, TX",Metropolitan,2020,49141.0,1,
36220,"Odessa, TX",Metropolitan,2021,52647.0,1,
36220,"Odessa, TX",Metropolitan,2022,56020.0,1,
36220,"Odessa, TX",Metropolitan,2023,60496.0,1,
36220,"Odessa, TX",Metropolitan,2024,62325.0,1,
36260,"Ogden, UT",Metropolitan,2019,45546.0,3,
36260,"Ogden, UT",Metropolitan,2020,48831.0,3,
36260,"Ogden, UT",Metropolitan,2021,54268.0,3,
36260,"Ogden, UT",Metropolitan,2022,56744.0,3,
36260,"Ogden, UT",Metropolitan,2023,59962.0,3,
36260,"Ogden, UT",Metropolitan,2024,62661.0,3,
36340,"Oil City, PA",Micropolitan,2019,42895.0,1,
36340,"Oil City, PA",Micropolitan,2020,46649.0,1,
36340,"Oil City, PA",Micropolitan,2021,49569.0,1,
36340,"Oil City, PA",Micropolitan,2022,49083.0,1,
36340,"Oil City, PA",Micropolitan,2023,50897.0,1,
36340,"Oil City, PA",Micropolitan,2024,51584.0,1,
36380,"Okeechobee, FL",Micropolitan,2019,33409.0,1,
36380,"Okeechobee, FL",Micropolitan,2020,35871.0,1,
36380,"Okeechobee, FL",Micropolitan,2021,39579.0,1,
36380,"Okeechobee, FL",Micropolitan,2022,40424.0,1,
36380,"Okeechobee, FL",Micropolitan,2023,42349.0,1,
36380,"Okeechobee, FL",Micropolitan,2024,44009.0,1,
36420,"Oklahoma City, OK",Metropolitan,2019,51054.0,7,
36420,"Oklahoma City, OK",Metropolitan,2020,53372.0,7,
36420,"Oklahoma City, OK",Metropolitan,2021,58086.0,7,
36420,"Oklahoma City, OK",Metropolitan,2022,62130.0,7,
36420,"Oklahoma City, OK",Metropolitan,2023,64935.0,7,
36420,"Oklahoma City, OK",Metropolitan,2024,67394.0,7,
36460,"Olean, NY",Micropolitan,2019,40392.0,1,
36460,"Olean, NY",Micropolitan,2020,44505.0,1,
36460,"Olean, NY",Micropolitan,2021,46587.0,1,
36460,"Olean, NY",Micropolitan,2022,46130.0,1,
36460,"Olean, NY",Micropolitan,2023,49023.0,1,
36460,"Olean, NY",Micropolitan,2024,51316.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2019,51833.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2020,55452.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2021,58797.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2022,61507.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2023,65586.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2024,69277.0,1,
36540,"Omaha, NE-IA",Metropolitan,2019,57438.0,8,
36540,"Omaha, NE-IA",Metropolitan,2020,59944.0,8,
36540,"Omaha, NE-IA",Metropolitan,2021,65797.0,8,
36540,"Omaha, NE-IA",Metropolitan,2022,70765.0,8,
36540,"Omaha, NE-IA",Metropolitan,2023,75824.0,8,
36540,"Omaha, NE-IA",Metropolitan,2024,78380.0,8,
36580,"Oneonta, NY",Micropolitan,2019,45876.0,1,
36580,"Oneonta, NY",Micropolitan,2020,50543.0,1,
36580,"Oneonta, NY",Micropolitan,2021,51121.0,1,
36580,"Oneonta, NY",Micropolitan,2022,50515.0,1,
36580,"Oneonta, NY",Micropolitan,2023,52878.0,1,
36580,"Oneonta, NY",Micropolitan,2024,56383.0,1,
36620,"Ontario, OR-ID",Micropolitan,2019,35941.0,2,
36620,"Ontario, OR-ID",Micropolitan,2020,39047.0,2,
36620,"Ontario, OR-ID",Micropolitan,2021,42908.0,2,
36620,"Ontario, OR-ID",Micropolitan,2022,43757.0,2,
36620,"Ontario, OR-ID",Micropolitan,2023,45008.0,2,
36620,"Ontario, OR-ID",Micropolitan,2024,47558.0,2,
36660,"Opelousas, LA",Micropolitan,2019,41496.0,1,
36660,"Opelousas, LA",Micropolitan,2020,44912.0,1,
36660,"Opelousas, LA",Micropolitan,2021,48216.0,1,
36660,"Opelousas, LA",Micropolitan,2022,46490.0,1,
36660,"Opelousas, LA",Micropolitan,2023,49059.0,1,
36660,"Opelousas, LA",Micropolitan,2024,51290.0,1,
36700,"Orangeburg, SC",Micropolitan,2019,35364.0,1,
36700,"Orangeburg, SC",Micropolitan,2020,38575.0,1,
36700,"Orangeburg, SC",Micropolitan,2021,42415.0,1,
36700,"Orangeburg, SC",Micropolitan,2022,42603.0,1,
36700,"Orangeburg, SC",Micropolitan,2023,44718.0,1,
36700,"Orangeburg, SC",Micropolitan,2024,47455.0,1,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2019,45108.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2020,47998.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2021,53109.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2022,54737.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2023,57983.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2024,60439.0,4,
36780,"Oshkosh-Neenah, WI",Metropolitan,2019,48670.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2020,52337.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2021,56360.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2022,57288.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2023,59803.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2024,62289.0,1,
36820,"Oskaloosa, IA",Micropolitan,2019,42501.0,1,
36820,"Oskaloosa, IA",Micropolitan,2020,45035.0,1,
36820,"Oskaloosa, IA",Micropolitan,2021,50387.0,1,
36820,"Oskaloosa, IA",Micropolitan,2022,53422.0,1,
36820,"Oskaloosa, IA",Micropolitan,2023,55320.0,1,
36820,"Oskaloosa, IA",Micropolitan,2024,57491.0,1,
36830,"Othello, WA",Micropolitan,2019,39576.0,1,
36830,"Othello, WA",Micropolitan,2020,43026.0,1,
36830,"Othello, WA",Micropolitan,2021,48967.0,1,
36830,"Othello, WA",Micropolitan,2022,51773.0,1,
36830,"Othello, WA",Micropolitan,2023,54396.0,1,
36830,"Othello, WA",Micropolitan,2024,56262.0,1,
36837,"Ottawa, IL",Micropolitan,2019,44249.0,3,
36837,"Ottawa, IL",Micropolitan,2020,48395.0,3,
36837,"Ottawa, IL",Micropolitan,2021,52987.0,3,
36837,"Ottawa, IL",Micropolitan,2022,53740.0,3,
36837,"Ottawa, IL",Micropolitan,2023,56174.0,3,
36837,"Ottawa, IL",Micropolitan,2024,57482.0,3,
36840,"Ottawa, KS",Micropolitan,2019,43491.0,1,
36840,"Ottawa, KS",Micropolitan,2020,46445.0,1,
36840,"Ottawa, KS",Micropolitan,2021,49808.0,1,
36840,"Ottawa, KS",Micropolitan,2022,49127.0,1,
36840,"Ottawa, KS",Micropolitan,2023,51588.0,1,
36840,"Ottawa, KS",Micropolitan,2024,53518.0,1,
36900,"Ottumwa, IA",Micropolitan,2019,38850.0,1,
36900,"Ottumwa, IA",Micropolitan,2020,42417.0,1,
36900,"Ottumwa, IA",Micropolitan,2021,45330.0,1,
36900,"Ottumwa, IA",Micropolitan,2022,46336.0,1,
36900,"Ottumwa, IA",Micropolitan,2023,46934.0,1,
36900,"Ottumwa, IA",Micropolitan,2024,48623.0,1,
36940,"Owatonna, MN",Micropolitan,2019,46199.0,1,
36940,"Owatonna, MN",Micropolitan,2020,50172.0,1,
36940,"Owatonna, MN",Micropolitan,2021,55935.0,1,
36940,"Owatonna, MN",Micropolitan,2022,56035.0,1,
36940,"Owatonna, MN",Micropolitan,2023,57807.0,1,
36940,"Owatonna, MN",Micropolitan,2024,61040.0,1,
36980,"Owensboro, KY",Metropolitan,2019,42079.0,2,
36980,"Owensboro, KY",Metropolitan,2020,45907.0,2,
36980,"Owensboro, KY",Metropolitan,2021,49786.0,2,
36980,"Owensboro, KY",Metropolitan,2022,50208.0,2,
36980,"Owensboro, KY",Metropolitan,2023,52473.0,2,
36980,"Owensboro, KY",Metropolitan,2024,54578.0,2,
37020,"Owosso, MI",Micropolitan,2019,40539.0,1,
37020,"Owosso, MI",Micropolitan,2020,44645.0,1,
37020,"Owosso, MI",Micropolitan,2021,47919.0,1,
37020,"Owosso, MI",Micropolitan,2022,48040.0,1,
37020,"Owosso, MI",Micropolitan,2023,50485.0,1,
37020,"Owosso, MI",Micropolitan,2024,52873.0,1,
37060,"Oxford, MS",Micropolitan,2019,41554.0,2,
37060,"Oxford, MS",Micropolitan,2020,44813.0,2,
37060,"Oxford, MS",Micropolitan,2021,47947.0,2,
37060,"Oxford, MS",Micropolitan,2022,47884.0,2,
37060,"Oxford, MS",Micropolitan,2023,51202.0,2,
37060,"Oxford, MS",Micropolitan,2024,53683.0,2,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2019,62933.0,1,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2020,67737.0,1,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2021,74496.0,1,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2022,74454.0,1,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2023,77940.0,1,
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan,2024,82558.0,1,
37120,"Ozark, AL",Micropolitan,2019,37343.0,1,
37120,"Ozark, AL",Micropolitan,2020,40004.0,1,
37120,"Ozark, AL",Micropolitan,2021,44297.0,1,
37120,"Ozark, AL",Micropolitan,2022,44902.0,1,
37120,"Ozark, AL",Micropolitan,2023,46314.0,1,
37120,"Ozark, AL",Micropolitan,2024,48767.0,1,
37140,"Paducah, KY-IL",Metropolitan,2019,43926.0,5,
37140,"Paducah, KY-IL",Metropolitan,2020,48726.0,5,
37140,"Paducah, KY-IL",Metropolitan,2021,55514.0,5,
37140,"Paducah, KY-IL",Metropolitan,2022,56609.0,5,
37140,"Paducah, KY-IL",Metropolitan,2023,62701.0,5,
37140,"Paducah, KY-IL",Metropolitan,2024,65341.0,5,
37220,"Pahrump, NV",Micropolitan,2019,37309.0,1,
37220,"Pahrump, NV",Micropolitan,2020,39575.0,1,
37220,"Pahrump, NV",Micropolitan,2021,43070.0,1,
37220,"Pahrump, NV",Micropolitan,2022,42256.0,1,
37220,"Pahrump, NV",Micropolitan,2023,44702.0,1,
37220,"Pahrump, NV",Micropolitan,2024,47861.0,1,
37260,"Palatka, FL",Micropolitan,2019,33902.0,1,
37260,"Palatka, FL",Micropolitan,2020,37228.0,1,
37260,"Palatka, FL",Micropolitan,2021,39876.0,1,
37260,"Palatka, FL",Micropolitan,2022,40213.0,1,
37260,"Palatka, FL",Micropolitan,2023,42298.0,1,
37260,"Palatka, FL",Micropolitan,2024,43968.0,1,
37300,"Palestine, TX",Micropolitan,2019,36129.0,1,
37300,"Palestine, TX",Micropolitan,2020,39074.0,1,
37300,"Palestine, TX",Micropolitan,2021,43413.0,1,
37300,"Palestine, TX",Micropolitan,2022,45353.0,1,
37300,"Palestine, TX",Micropolitan,2023,46026.0,1,
37300,"Palestine, TX",Micropolitan,2024,46581.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2019,48161.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2020,51244.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2021,55709.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2022,57115.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2023,60913.0,1,
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan,2024,64167.0,1,
37420,"Pampa, TX",Micropolitan,2019,45130.0,2,
37420,"Pampa, TX",Micropolitan,2020,45879.0,2,
37420,"Pampa, TX",Micropolitan,2021,46997.0,2,
37420,"Pampa, TX",Micropolitan,2022,50501.0,2,
37420,"Pampa, TX",Micropolitan,2023,55244.0,2,
37420,"Pampa, TX",Micropolitan,2024,55428.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2019,44028.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2020,48002.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2021,52345.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2022,51795.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2023,54224.0,2,
37460,"Panama City-Panama City Beach, FL",Metropolitan,2024,55978.0,2,
37500,"Paragould, AR",Micropolitan,2019,35697.0,1,
37500,"Paragould, AR",Micropolitan,2020,39295.0,1,
37500,"Paragould, AR",Micropolitan,2021,42149.0,1,
37500,"Paragould, AR",Micropolitan,2022,41673.0,1,
37500,"Paragould, AR",Micropolitan,2023,43697.0,1,
37500,"Paragould, AR",Micropolitan,2024,44671.0,1,
37540,"Paris, TN",Micropolitan,2019,42659.0,1,
37540,"Paris, TN",Micropolitan,2020,47107.0,1,
37540,"Paris, TN",Micropolitan,2021,52091.0,1,
37540,"Paris, TN",Micropolitan,2022,53630.0,1,
37540,"Paris, TN",Micropolitan,2023,57009.0,1,
37540,"Paris, TN",Micropolitan,2024,57360.0,1,
37580,"Paris, TX",Micropolitan,2019,43549.0,2,
37580,"Paris, TX",Micropolitan,2020,47023.0,2,
37580,"Paris, TX",Micropolitan,2021,51387.0,2,
37580,"Paris, TX",Micropolitan,2022,51447.0,2,
37580,"Paris, TX",Micropolitan,2023,52791.0,2,
37580,"Paris, TX",Micropolitan,2024,54162.0,2,
37620,"Parkersburg-Vienna, WV",Metropolitan,2019,45869.0,2,
37620,"Parkersburg-Vienna, WV",Metropolitan,2020,47535.0,2,
37620,"Parkersburg-Vienna, WV",Metropolitan,2021,54447.0,2,
37620,"Parkersburg-Vienna, WV",Metropolitan,2022,55282.0,2,
