geofips,geoname,metro_micro,year,real_gdp_k2017usd,n_units,note
43180,"Shelbyville, TN",Micropolitan,2019,1956082.0,1,
43180,"Shelbyville, TN",Micropolitan,2020,1902124.0,1,
43180,"Shelbyville, TN",Micropolitan,2021,2114595.0,1,
43180,"Shelbyville, TN",Micropolitan,2022,2169364.0,1,
43180,"Shelbyville, TN",Micropolitan,2023,2169382.0,1,
43180,"Shelbyville, TN",Micropolitan,2024,2361433.0,1,
43220,"Shelton, WA",Micropolitan,2019,1637877.0,1,
43220,"Shelton, WA",Micropolitan,2020,1596120.0,1,
43220,"Shelton, WA",Micropolitan,2021,1677896.0,1,
43220,"Shelton, WA",Micropolitan,2022,1722419.0,1,
43220,"Shelton, WA",Micropolitan,2023,1792820.0,1,
43220,"Shelton, WA",Micropolitan,2024,1889628.0,1,
43260,"Sheridan, WY",Micropolitan,2019,1451920.0,1,
43260,"Sheridan, WY",Micropolitan,2020,1327823.0,1,
43260,"Sheridan, WY",Micropolitan,2021,1454056.0,1,
43260,"Sheridan, WY",Micropolitan,2022,1552644.0,1,
43260,"Sheridan, WY",Micropolitan,2023,1717218.0,1,
43260,"Sheridan, WY",Micropolitan,2024,1791763.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2019,5018905.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2020,4941951.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2021,5337561.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2022,5558816.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2023,6231562.0,1,
43300,"Sherman-Denison, TX",Metropolitan,2024,6585066.0,1,
43320,"Show Low, AZ",Micropolitan,2019,2810313.0,1,
43320,"Show Low, AZ",Micropolitan,2020,2802428.0,1,
43320,"Show Low, AZ",Micropolitan,2021,2863294.0,1,
43320,"Show Low, AZ",Micropolitan,2022,2941501.0,1,
43320,"Show Low, AZ",Micropolitan,2023,3008443.0,1,
43320,"Show Low, AZ",Micropolitan,2024,3130447.0,1,
43340,"Shreveport-Bossier City, LA",Metropolitan,2019,21259657.0,3,
43340,"Shreveport-Bossier City, LA",Metropolitan,2020,19733723.0,3,
43340,"Shreveport-Bossier City, LA",Metropolitan,2021,21214623.0,3,
43340,"Shreveport-Bossier City, LA",Metropolitan,2022,21056532.0,3,
43340,"Shreveport-Bossier City, LA",Metropolitan,2023,22998473.0,3,
43340,"Shreveport-Bossier City, LA",Metropolitan,2024,22983891.0,3,
43380,"Sidney, OH",Micropolitan,2019,3266380.0,1,
43380,"Sidney, OH",Micropolitan,2020,3107081.0,1,
43380,"Sidney, OH",Micropolitan,2021,3297173.0,1,
43380,"Sidney, OH",Micropolitan,2022,3309759.0,1,
43380,"Sidney, OH",Micropolitan,2023,3201156.0,1,
43380,"Sidney, OH",Micropolitan,2024,3227311.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2019,4677243.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2020,5010802.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2021,4926398.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2022,5046654.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2023,5084100.0,1,
43420,"Sierra Vista-Douglas, AZ",Metropolitan,2024,5204349.0,1,
43460,"Sikeston, MO",Micropolitan,2019,1958472.0,2,
43460,"Sikeston, MO",Micropolitan,2020,1942396.0,2,
43460,"Sikeston, MO",Micropolitan,2021,2009259.0,2,
43460,"Sikeston, MO",Micropolitan,2022,1996856.0,2,
43460,"Sikeston, MO",Micropolitan,2023,2004089.0,2,
43460,"Sikeston, MO",Micropolitan,2024,2036065.0,2,
43500,"Silver City, NM",Micropolitan,2019,1096801.0,1,
43500,"Silver City, NM",Micropolitan,2020,1000405.0,1,
43500,"Silver City, NM",Micropolitan,2021,1139503.0,1,
43500,"Silver City, NM",Micropolitan,2022,1133173.0,1,
43500,"Silver City, NM",Micropolitan,2023,1140920.0,1,
43500,"Silver City, NM",Micropolitan,2024,1015892.0,1,
43580,"Sioux City, IA-NE-SD",Metropolitan,2019,8271467.0,3,
43580,"Sioux City, IA-NE-SD",Metropolitan,2020,8200390.0,3,
43580,"Sioux City, IA-NE-SD",Metropolitan,2021,8851381.0,3,
43580,"Sioux City, IA-NE-SD",Metropolitan,2022,8925762.0,3,
43580,"Sioux City, IA-NE-SD",Metropolitan,2023,9118961.0,3,
43580,"Sioux City, IA-NE-SD",Metropolitan,2024,9156560.0,3,
43620,"Sioux Falls, SD-MN",Metropolitan,2019,23477147.0,5,
43620,"Sioux Falls, SD-MN",Metropolitan,2020,23192512.0,5,
43620,"Sioux Falls, SD-MN",Metropolitan,2021,24191342.0,5,
43620,"Sioux Falls, SD-MN",Metropolitan,2022,23712351.0,5,
43620,"Sioux Falls, SD-MN",Metropolitan,2023,24111143.0,5,
43620,"Sioux Falls, SD-MN",Metropolitan,2024,24741739.0,5,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2019,12617114.0,1,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2020,12198232.0,1,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2021,13078339.0,1,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2022,12670344.0,1,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2023,13048850.0,1,
43640,"Slidell-Mandeville-Covington, LA",Metropolitan,2024,13329021.0,1,
43660,"Snyder, TX",Micropolitan,2019,1605528.0,1,
43660,"Snyder, TX",Micropolitan,2020,1478184.0,1,
43660,"Snyder, TX",Micropolitan,2021,1471355.0,1,
43660,"Snyder, TX",Micropolitan,2022,1380323.0,1,
43660,"Snyder, TX",Micropolitan,2023,1699389.0,1,
43660,"Snyder, TX",Micropolitan,2024,1846918.0,1,
43700,"Somerset, KY",Micropolitan,2019,2253039.0,1,
43700,"Somerset, KY",Micropolitan,2020,2118645.0,1,
43700,"Somerset, KY",Micropolitan,2021,2225296.0,1,
43700,"Somerset, KY",Micropolitan,2022,2275078.0,1,
43700,"Somerset, KY",Micropolitan,2023,2332005.0,1,
43700,"Somerset, KY",Micropolitan,2024,2375168.0,1,
43740,"Somerset, PA",Micropolitan,2019,2491515.0,1,
43740,"Somerset, PA",Micropolitan,2020,2291964.0,1,
43740,"Somerset, PA",Micropolitan,2021,2323990.0,1,
43740,"Somerset, PA",Micropolitan,2022,2317508.0,1,
43740,"Somerset, PA",Micropolitan,2023,2330479.0,1,
43740,"Somerset, PA",Micropolitan,2024,2326047.0,1,
43760,"Sonora, CA",Micropolitan,2019,2567544.0,1,
43760,"Sonora, CA",Micropolitan,2020,2311835.0,1,
43760,"Sonora, CA",Micropolitan,2021,2350125.0,1,
43760,"Sonora, CA",Micropolitan,2022,2375246.0,1,
43760,"Sonora, CA",Micropolitan,2023,2648777.0,1,
43760,"Sonora, CA",Micropolitan,2024,2569679.0,1,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2019,15749463.0,2,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2020,14862130.0,2,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2021,15653731.0,2,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2022,16011908.0,2,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2023,16636895.0,2,
43780,"South Bend-Mishawaka, IN-MI",Metropolitan,2024,16814950.0,2,
43890,"Sparta, WI",Micropolitan,2019,2311858.0,1,
43890,"Sparta, WI",Micropolitan,2020,2244760.0,1,
43890,"Sparta, WI",Micropolitan,2021,2300981.0,1,
43890,"Sparta, WI",Micropolitan,2022,2311263.0,1,
43890,"Sparta, WI",Micropolitan,2023,2290201.0,1,
43890,"Sparta, WI",Micropolitan,2024,2293726.0,1,
43900,"Spartanburg, SC",Metropolitan,2019,16987970.0,2,
43900,"Spartanburg, SC",Metropolitan,2020,16400937.0,2,
43900,"Spartanburg, SC",Metropolitan,2021,17396466.0,2,
43900,"Spartanburg, SC",Metropolitan,2022,17702706.0,2,
43900,"Spartanburg, SC",Metropolitan,2023,18067754.0,2,
43900,"Spartanburg, SC",Metropolitan,2024,18744807.0,2,
43940,"Spearfish, SD",Micropolitan,2019,1137850.0,1,
43940,"Spearfish, SD",Micropolitan,2020,1159018.0,1,
43940,"Spearfish, SD",Micropolitan,2021,1265661.0,1,
43940,"Spearfish, SD",Micropolitan,2022,1322440.0,1,
43940,"Spearfish, SD",Micropolitan,2023,1407450.0,1,
43940,"Spearfish, SD",Micropolitan,2024,1413582.0,1,
43980,"Spencer, IA",Micropolitan,2019,1017065.0,1,
43980,"Spencer, IA",Micropolitan,2020,1011035.0,1,
43980,"Spencer, IA",Micropolitan,2021,1046618.0,1,
43980,"Spencer, IA",Micropolitan,2022,1091028.0,1,
43980,"Spencer, IA",Micropolitan,2023,1098874.0,1,
43980,"Spencer, IA",Micropolitan,2024,1179968.0,1,
44020,"Spirit Lake, IA",Micropolitan,2019,990158.0,1,
44020,"Spirit Lake, IA",Micropolitan,2020,970483.0,1,
44020,"Spirit Lake, IA",Micropolitan,2021,1065657.0,1,
44020,"Spirit Lake, IA",Micropolitan,2022,1087003.0,1,
44020,"Spirit Lake, IA",Micropolitan,2023,1094202.0,1,
44020,"Spirit Lake, IA",Micropolitan,2024,1179189.0,1,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2019,27565309.0,2,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2020,27713250.0,2,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2021,29974648.0,2,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2022,30975911.0,2,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2023,31614710.0,2,
44060,"Spokane-Spokane Valley, WA",Metropolitan,2024,32627245.0,2,
44100,"Springfield, IL",Metropolitan,2019,11668914.0,2,
44100,"Springfield, IL",Metropolitan,2020,10871893.0,2,
44100,"Springfield, IL",Metropolitan,2021,11613057.0,2,
44100,"Springfield, IL",Metropolitan,2022,12043283.0,2,
44100,"Springfield, IL",Metropolitan,2023,12096346.0,2,
44100,"Springfield, IL",Metropolitan,2024,12561816.0,2,
44140,"Springfield, MA",Metropolitan,2019,22786284.0,1,
44140,"Springfield, MA",Metropolitan,2020,22464565.0,1,
44140,"Springfield, MA",Metropolitan,2021,23369811.0,1,
44140,"Springfield, MA",Metropolitan,2022,23148579.0,1,
44140,"Springfield, MA",Metropolitan,2023,23318378.0,1,
44140,"Springfield, MA",Metropolitan,2024,23695319.0,1,
44180,"Springfield, MO",Metropolitan,2019,20693837.0,5,
44180,"Springfield, MO",Metropolitan,2020,20319268.0,5,
44180,"Springfield, MO",Metropolitan,2021,21911978.0,5,
44180,"Springfield, MO",Metropolitan,2022,21986354.0,5,
44180,"Springfield, MO",Metropolitan,2023,22360082.0,5,
44180,"Springfield, MO",Metropolitan,2024,23063178.0,5,
44220,"Springfield, OH",Metropolitan,2019,4696288.0,1,
44220,"Springfield, OH",Metropolitan,2020,4470700.0,1,
44220,"Springfield, OH",Metropolitan,2021,4689134.0,1,
44220,"Springfield, OH",Metropolitan,2022,4765738.0,1,
44220,"Springfield, OH",Metropolitan,2023,4755080.0,1,
44220,"Springfield, OH",Metropolitan,2024,4739064.0,1,
44260,"Starkville, MS",Micropolitan,2019,1961227.0,2,
44260,"Starkville, MS",Micropolitan,2020,1965128.0,2,
44260,"Starkville, MS",Micropolitan,2021,2025806.0,2,
44260,"Starkville, MS",Micropolitan,2022,2043755.0,2,
44260,"Starkville, MS",Micropolitan,2023,2085196.0,2,
44260,"Starkville, MS",Micropolitan,2024,2325642.0,2,
44300,"State College, PA",Metropolitan,2019,8854634.0,1,
44300,"State College, PA",Metropolitan,2020,8566514.0,1,
44300,"State College, PA",Metropolitan,2021,8808040.0,1,
44300,"State College, PA",Metropolitan,2022,8874509.0,1,
44300,"State College, PA",Metropolitan,2023,8866232.0,1,
44300,"State College, PA",Metropolitan,2024,9001773.0,1,
44340,"Statesboro, GA",Micropolitan,2019,2910680.0,2,
44340,"Statesboro, GA",Micropolitan,2020,2777784.0,2,
44340,"Statesboro, GA",Micropolitan,2021,2955849.0,2,
44340,"Statesboro, GA",Micropolitan,2022,3143161.0,2,
44340,"Statesboro, GA",Micropolitan,2023,3250726.0,2,
44340,"Statesboro, GA",Micropolitan,2024,3338840.0,2,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2019,5142428.0,1,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2020,4943911.0,1,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2021,5183588.0,1,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2022,5371275.0,1,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2023,5431853.0,1,
44420,"Staunton-Stuarts Draft, VA",Metropolitan,2024,5538943.0,1,
44460,"Steamboat Springs, CO",Micropolitan,2019,3033017.0,2,
44460,"Steamboat Springs, CO",Micropolitan,2020,2907148.0,2,
44460,"Steamboat Springs, CO",Micropolitan,2021,3163379.0,2,
44460,"Steamboat Springs, CO",Micropolitan,2022,3311413.0,2,
44460,"Steamboat Springs, CO",Micropolitan,2023,3189451.0,2,
44460,"Steamboat Springs, CO",Micropolitan,2024,3177194.0,2,
44500,"Stephenville, TX",Micropolitan,2019,1606237.0,1,
44500,"Stephenville, TX",Micropolitan,2020,1583827.0,1,
44500,"Stephenville, TX",Micropolitan,2021,1567831.0,1,
44500,"Stephenville, TX",Micropolitan,2022,1712605.0,1,
44500,"Stephenville, TX",Micropolitan,2023,1762741.0,1,
44500,"Stephenville, TX",Micropolitan,2024,1897376.0,1,
44540,"Sterling, CO",Micropolitan,2019,982860.0,1,
44540,"Sterling, CO",Micropolitan,2020,909751.0,1,
44540,"Sterling, CO",Micropolitan,2021,1026773.0,1,
44540,"Sterling, CO",Micropolitan,2022,1044025.0,1,
44540,"Sterling, CO",Micropolitan,2023,1114624.0,1,
44540,"Sterling, CO",Micropolitan,2024,1093941.0,1,
44580,"Sterling, IL",Micropolitan,2019,2048653.0,1,
44580,"Sterling, IL",Micropolitan,2020,2018770.0,1,
44580,"Sterling, IL",Micropolitan,2021,2148383.0,1,
44580,"Sterling, IL",Micropolitan,2022,2150219.0,1,
44580,"Sterling, IL",Micropolitan,2023,2145760.0,1,
44580,"Sterling, IL",Micropolitan,2024,2201978.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2019,4265394.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2020,4036617.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2021,4158498.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2022,4272966.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2023,4461230.0,1,
44620,"Stevens Point-Plover, WI",Micropolitan,2024,4572461.0,1,
44660,"Stillwater, OK",Micropolitan,2019,3346984.0,1,
44660,"Stillwater, OK",Micropolitan,2020,3185737.0,1,
44660,"Stillwater, OK",Micropolitan,2021,3284475.0,1,
44660,"Stillwater, OK",Micropolitan,2022,3426167.0,1,
44660,"Stillwater, OK",Micropolitan,2023,3459791.0,1,
44660,"Stillwater, OK",Micropolitan,2024,3527641.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2019,31274535.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2020,31100369.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2021,33631799.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2022,33218277.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2023,33162700.0,1,
44700,"Stockton-Lodi, CA",Metropolitan,2024,35064542.0,1,
44740,"Storm Lake, IA",Micropolitan,2019,1179343.0,1,
44740,"Storm Lake, IA",Micropolitan,2020,1233632.0,1,
44740,"Storm Lake, IA",Micropolitan,2021,1332742.0,1,
44740,"Storm Lake, IA",Micropolitan,2022,1464077.0,1,
44740,"Storm Lake, IA",Micropolitan,2023,1438690.0,1,
44740,"Storm Lake, IA",Micropolitan,2024,1545409.0,1,
44780,"Sturgis, MI",Micropolitan,2019,2059235.0,1,
44780,"Sturgis, MI",Micropolitan,2020,2017810.0,1,
44780,"Sturgis, MI",Micropolitan,2021,2163074.0,1,
44780,"Sturgis, MI",Micropolitan,2022,2202846.0,1,
44780,"Sturgis, MI",Micropolitan,2023,2288773.0,1,
44780,"Sturgis, MI",Micropolitan,2024,2283808.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2019,1661619.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2020,1585572.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2021,1643876.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2022,1826278.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2023,1934140.0,1,
44860,"Sulphur Springs, TX",Micropolitan,2024,2120501.0,1,
44900,"Summerville, GA",Micropolitan,2019,564168.0,1,
44900,"Summerville, GA",Micropolitan,2020,503631.0,1,
44900,"Summerville, GA",Micropolitan,2021,529404.0,1,
44900,"Summerville, GA",Micropolitan,2022,555791.0,1,
44900,"Summerville, GA",Micropolitan,2023,524710.0,1,
44900,"Summerville, GA",Micropolitan,2024,574676.0,1,
44940,"Sumter, SC",Metropolitan,2019,4341873.0,1,
44940,"Sumter, SC",Metropolitan,2020,4176032.0,1,
44940,"Sumter, SC",Metropolitan,2021,4418454.0,1,
44940,"Sumter, SC",Metropolitan,2022,4615733.0,1,
44940,"Sumter, SC",Metropolitan,2023,4565952.0,1,
44940,"Sumter, SC",Metropolitan,2024,4750520.0,1,
44980,"Sunbury, PA",Micropolitan,2019,5167037.0,2,
44980,"Sunbury, PA",Micropolitan,2020,4673649.0,2,
44980,"Sunbury, PA",Micropolitan,2021,5298724.0,2,
44980,"Sunbury, PA",Micropolitan,2022,5376379.0,2,
44980,"Sunbury, PA",Micropolitan,2023,5477431.0,2,
44980,"Sunbury, PA",Micropolitan,2024,6039642.0,2,
45000,"Susanville, CA",Micropolitan,2019,1145535.0,1,
45000,"Susanville, CA",Micropolitan,2020,1174383.0,1,
45000,"Susanville, CA",Micropolitan,2021,1160704.0,1,
45000,"Susanville, CA",Micropolitan,2022,1123777.0,1,
45000,"Susanville, CA",Micropolitan,2023,1118949.0,1,
45000,"Susanville, CA",Micropolitan,2024,1150292.0,1,
45020,"Sweetwater, TX",Micropolitan,2019,919858.0,1,
45020,"Sweetwater, TX",Micropolitan,2020,894407.0,1,
45020,"Sweetwater, TX",Micropolitan,2021,954775.0,1,
45020,"Sweetwater, TX",Micropolitan,2022,949835.0,1,
45020,"Sweetwater, TX",Micropolitan,2023,1010952.0,1,
45020,"Sweetwater, TX",Micropolitan,2024,941869.0,1,
45060,"Syracuse, NY",Metropolitan,2019,40823748.0,3,
45060,"Syracuse, NY",Metropolitan,2020,40314721.0,3,
45060,"Syracuse, NY",Metropolitan,2021,41358061.0,3,
45060,"Syracuse, NY",Metropolitan,2022,41308051.0,3,
45060,"Syracuse, NY",Metropolitan,2023,41479624.0,3,
45060,"Syracuse, NY",Metropolitan,2024,42930219.0,3,
45140,"Tahlequah, OK",Micropolitan,2019,1248513.0,1,
45140,"Tahlequah, OK",Micropolitan,2020,1281988.0,1,
45140,"Tahlequah, OK",Micropolitan,2021,1371819.0,1,
45140,"Tahlequah, OK",Micropolitan,2022,1402552.0,1,
45140,"Tahlequah, OK",Micropolitan,2023,1442309.0,1,
45140,"Tahlequah, OK",Micropolitan,2024,1501185.0,1,
45180,"Talladega-Sylacauga, AL",Micropolitan,2019,3387019.0,2,
45180,"Talladega-Sylacauga, AL",Micropolitan,2020,3237145.0,2,
45180,"Talladega-Sylacauga, AL",Micropolitan,2021,3365048.0,2,
45180,"Talladega-Sylacauga, AL",Micropolitan,2022,3466310.0,2,
45180,"Talladega-Sylacauga, AL",Micropolitan,2023,3524371.0,2,
45180,"Talladega-Sylacauga, AL",Micropolitan,2024,3883422.0,2,
45220,"Tallahassee, FL",Metropolitan,2019,17604601.0,4,
45220,"Tallahassee, FL",Metropolitan,2020,17278170.0,4,
45220,"Tallahassee, FL",Metropolitan,2021,18396120.0,4,
45220,"Tallahassee, FL",Metropolitan,2022,19509708.0,4,
45220,"Tallahassee, FL",Metropolitan,2023,20436730.0,4,
45220,"Tallahassee, FL",Metropolitan,2024,21316348.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2019,163928002.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2020,165857933.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2021,180042432.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2022,191389441.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2023,201082425.0,4,
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,2024,207726959.0,4,
45340,"Taos, NM",Micropolitan,2019,1007956.0,1,
45340,"Taos, NM",Micropolitan,2020,927619.0,1,
45340,"Taos, NM",Micropolitan,2021,1024717.0,1,
45340,"Taos, NM",Micropolitan,2022,1065547.0,1,
45340,"Taos, NM",Micropolitan,2023,1130558.0,1,
45340,"Taos, NM",Micropolitan,2024,1171147.0,1,
45380,"Taylorville, IL",Micropolitan,2019,1484281.0,1,
45380,"Taylorville, IL",Micropolitan,2020,1346397.0,1,
45380,"Taylorville, IL",Micropolitan,2021,1529147.0,1,
45380,"Taylorville, IL",Micropolitan,2022,1528038.0,1,
45380,"Taylorville, IL",Micropolitan,2023,1456738.0,1,
45380,"Taylorville, IL",Micropolitan,2024,1431037.0,1,
45460,"Terre Haute, IN",Metropolitan,2019,7096918.0,4,
45460,"Terre Haute, IN",Metropolitan,2020,7020029.0,4,
45460,"Terre Haute, IN",Metropolitan,2021,7515964.0,4,
45460,"Terre Haute, IN",Metropolitan,2022,7576682.0,4,
45460,"Terre Haute, IN",Metropolitan,2023,7734773.0,4,
45460,"Terre Haute, IN",Metropolitan,2024,7789529.0,4,
45500,"Texarkana, TX-AR",Metropolitan,2019,5441627.0,3,
45500,"Texarkana, TX-AR",Metropolitan,2020,5428220.0,3,
45500,"Texarkana, TX-AR",Metropolitan,2021,5567085.0,3,
45500,"Texarkana, TX-AR",Metropolitan,2022,5540350.0,3,
45500,"Texarkana, TX-AR",Metropolitan,2023,5722557.0,3,
45500,"Texarkana, TX-AR",Metropolitan,2024,5911652.0,3,
45520,"The Dalles, OR",Micropolitan,2019,1520222.0,1,
45520,"The Dalles, OR",Micropolitan,2020,1555905.0,1,
45520,"The Dalles, OR",Micropolitan,2021,1634069.0,1,
45520,"The Dalles, OR",Micropolitan,2022,1735561.0,1,
45520,"The Dalles, OR",Micropolitan,2023,1822289.0,1,
45520,"The Dalles, OR",Micropolitan,2024,2013069.0,1,
45580,"Thomaston, GA",Micropolitan,2019,687536.0,1,
45580,"Thomaston, GA",Micropolitan,2020,632759.0,1,
45580,"Thomaston, GA",Micropolitan,2021,675897.0,1,
45580,"Thomaston, GA",Micropolitan,2022,701216.0,1,
45580,"Thomaston, GA",Micropolitan,2023,699553.0,1,
45580,"Thomaston, GA",Micropolitan,2024,740315.0,1,
45620,"Thomasville, GA",Micropolitan,2019,2745085.0,2,
45620,"Thomasville, GA",Micropolitan,2020,2766965.0,2,
45620,"Thomasville, GA",Micropolitan,2021,2956022.0,2,
45620,"Thomasville, GA",Micropolitan,2022,2999007.0,2,
45620,"Thomasville, GA",Micropolitan,2023,2990307.0,2,
45620,"Thomasville, GA",Micropolitan,2024,3031103.0,2,
45660,"Tiffin, OH",Micropolitan,2019,1977384.0,1,
45660,"Tiffin, OH",Micropolitan,2020,1974371.0,1,
45660,"Tiffin, OH",Micropolitan,2021,2114138.0,1,
45660,"Tiffin, OH",Micropolitan,2022,2033989.0,1,
45660,"Tiffin, OH",Micropolitan,2023,2081761.0,1,
45660,"Tiffin, OH",Micropolitan,2024,2059295.0,1,
45700,"Tifton, GA",Micropolitan,2019,2149481.0,2,
45700,"Tifton, GA",Micropolitan,2020,2099871.0,2,
45700,"Tifton, GA",Micropolitan,2021,2170647.0,2,
45700,"Tifton, GA",Micropolitan,2022,2234666.0,2,
45700,"Tifton, GA",Micropolitan,2023,2264090.0,2,
45700,"Tifton, GA",Micropolitan,2024,2305633.0,2,
45740,"Toccoa, GA",Micropolitan,2019,910106.0,1,
45740,"Toccoa, GA",Micropolitan,2020,917056.0,1,
45740,"Toccoa, GA",Micropolitan,2021,964214.0,1,
45740,"Toccoa, GA",Micropolitan,2022,1086706.0,1,
45740,"Toccoa, GA",Micropolitan,2023,1056957.0,1,
45740,"Toccoa, GA",Micropolitan,2024,1087059.0,1,
45780,"Toledo, OH",Metropolitan,2019,35203485.0,3,
45780,"Toledo, OH",Metropolitan,2020,32902262.0,3,
45780,"Toledo, OH",Metropolitan,2021,35736743.0,3,
45780,"Toledo, OH",Metropolitan,2022,35558134.0,3,
45780,"Toledo, OH",Metropolitan,2023,35745600.0,3,
45780,"Toledo, OH",Metropolitan,2024,36360550.0,3,
45820,"Topeka, KS",Metropolitan,2019,11646807.0,5,
45820,"Topeka, KS",Metropolitan,2020,11515258.0,5,
45820,"Topeka, KS",Metropolitan,2021,12031489.0,5,
45820,"Topeka, KS",Metropolitan,2022,12036989.0,5,
45820,"Topeka, KS",Metropolitan,2023,12523151.0,5,
45820,"Topeka, KS",Metropolitan,2024,12572533.0,5,
45860,"Torrington, CT",Micropolitan,2019,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2020,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2021,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2022,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2023,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2024,5184662.0,1,
45880,"Town of Pecos, TX",Micropolitan,2019,11538361.0,1,
